PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1642261,Dalton,Knecht,Dalton Knecht,"Knecht, Dalton",D. Knecht,dalton-knecht,2001-04-19T00:00:00,Tennessee,USA,Tennessee/USA,6-6,215,1,4,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,dalton_knecht,2024,2025,Y,Y,Y,2024,1,17,N
1642851,Kon,Knueppel,Kon Knueppel,"Knueppel, Kon",K. Knueppel,kon-knueppel,2005-08-03T00:00:00,Duke,USA,Duke/USA,6-6,215,0,7,Guard-Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,kon_knueppel,2025,2025,N,Y,Y,2025,1,4,N
1642278,Tyler,Kolek,Tyler Kolek,"Kolek, Tyler",T. Kolek,tyler-kolek,2001-03-27T00:00:00,Marquette,USA,Marquette/USA,6-2,195,1,13,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,tyler_kolek,2024,2025,Y,Y,Y,2024,2,34,N
1631132,Christian,Koloko,Christian Koloko,"Koloko, Christian",C. Koloko,christian-koloko,2000-06-20T00:00:00,Arizona,Cameroon,Arizona/Cameroon,6-11,225,3,10,Center,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,christian_koloko,2022,2025,Y,Y,Y,2022,2,33,N
1629723,John,Konchar,John Konchar,"Konchar, John",J. Konchar,john-konchar,1996-03-22T00:00:00,Indiana-Purdue Fort Wayne,USA,Indiana-Purdue Fort Wayne/USA,6-5,210,6,55,Guard,Active,Y,1610612762,Jazz,UTA,jazz,Utah,john_konchar,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628436,Luke,Kornet,Luke Kornet,"Kornet, Luke",L. Kornet,luke-kornet,1995-07-15T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-1,250,8,7,Center-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,luke_kornet,2017,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630249,Vít,Krejčí,Vít Krejčí,"Krejčí, Vít",V. Krejčí,vít-krejčí,2000-06-19T00:00:00,Zaragoza,Czech Republic,Zaragoza/Czech Republic,6-8,195,4,27,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,vit_krejci,2021,2025,Y,Y,Y,2020,2,37,N
1630228,Jonathan,Kuminga,Jonathan Kuminga,"Kuminga, Jonathan",J. Kuminga,jonathan-kuminga,2002-10-06T00:00:00,NBA G League Ignite,DRC,NBA G League Ignite/DRC,6-7,225,4,0,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,jonathan_kuminga,2021,2025,Y,Y,Y,2021,1,7,N
1628398,Kyle,Kuzma,Kyle Kuzma,"Kuzma, Kyle",K. Kuzma,kyle-kuzma,1995-07-24T00:00:00,Utah,USA,Utah/USA,6-8,221,8,18,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,kyle_kuzma,2017,2025,N,Y,Y,2017,1,27,N
1631222,Jake,LaRavia,Jake LaRavia,"LaRavia, Jake",J. LaRavia,jake-laravia,2001-11-03T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,235,3,12,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,jake_laravia,2022,2025,Y,Y,Y,2022,1,19,N
203897,Zach,LaVine,Zach LaVine,"LaVine, Zach",Z. LaVine,zach-lavine,1995-03-10T00:00:00,UCLA,USA,UCLA/USA,6-5,200,11,8,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,zach_lavine,2014,2025,N,Y,Y,2014,1,13,N
1629111,Jock,Landale,Jock Landale,"Landale, Jock",J. Landale,jock-landale,1995-10-25T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-11,255,4,31,Center,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,jock_landale,2021,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642404,Chaz,Lanier,Chaz Lanier,"Lanier, Chaz",C. Lanier,chaz-lanier,2001-12-19T00:00:00,Tennessee,USA,Tennessee/USA,6-3,206,0,20,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,chaz_lanier,2025,2025,Y,Y,Y,2025,2,37,N
1641796,Pelle,Larsson,Pelle Larsson,"Larsson, Pelle",P. Larsson,pelle-larsson,2001-02-23T00:00:00,Arizona,Sweden,Arizona/Sweden,6-5,215,1,9,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,pelle_larsson,2024,2025,Y,Y,Y,2024,2,44,N
1630639,A.J.,Lawson,A.J. Lawson,"Lawson, A.J.",A. Lawson,aj-lawson,2000-07-15T00:00:00,South Carolina,Canada,South Carolina/Canada,6-6,179,3,0,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,aj_lawson,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1627747,Caris,LeVert,Caris LeVert,"LeVert, Caris",C. LeVert,caris-levert,1994-08-25T00:00:00,Michigan,USA,Michigan/USA,6-7,205,9,8,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,caris_levert,2016,2025,N,Y,Y,2016,1,20,N
202695,Kawhi,Leonard,Kawhi Leonard,"Leonard, Kawhi",K. Leonard,kawhi-leonard,1991-06-29T00:00:00,San Diego State,USA,San Diego State/USA,6-6,225,14,2,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,kawhi_leonard,2011,2025,N,Y,Y,2011,1,15,Y
1630604,E.J.,Liddell,E.J. Liddell,"Liddell, E.J.",E. Liddell,ej-liddell,2000-12-18T00:00:00,Ohio State,USA,Ohio State/USA,6-6,240,2,9,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,ej_liddell,2022,2025,Y,Y,Y,2022,2,41,N
203081,Damian,Lillard,Damian Lillard,"Lillard, Damian",D. Lillard,damian-lillard,1990-07-15T00:00:00,Weber State,USA,Weber State/USA,6-2,200,13,0,Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,damian_lillard,2012,2025,N,Y,Y,2012,1,6,Y
1641726,Dereck,Lively II,Dereck Lively II,"Lively II, Dereck",D. Lively II,dereck-lively-ii,2004-02-12T00:00:00,Duke,USA,Duke/USA,7-1,230,2,2,Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dereck_lively_ii,2023,2025,N,Y,Y,2023,1,12,N
1630587,Isaiah,Livers,Isaiah Livers,"Livers, Isaiah",I. Livers,isaiah-livers,1998-07-28T00:00:00,Michigan,USA,Michigan/USA,6-6,232,3,18,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,isaiah_livers,2021,2025,Y,Y,Y,2021,2,42,N
1641753,Chris,Livingston,Chris Livingston,"Livingston, Chris",C. Livingston,chris-livingston,2003-10-15T00:00:00,Kentucky,USA,Kentucky/USA,6-6,220,2,,Forward,Inactive,Y,0,,,,,chris_livingston,2023,2025,Y,Y,Y,2023,2,58,N
1626172,Kevon,Looney,Kevon Looney,"Looney, Kevon",K. Looney,kevon-looney,1996-02-06T00:00:00,UCLA,USA,UCLA/USA,6-9,222,10,55,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,kevon_looney,2015,2025,Y,Y,Y,2015,1,30,N
201572,Brook,Lopez,Brook Lopez,"Lopez, Brook",B. Lopez,brook-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-1,282,17,11,Center,Active,Y,1610612746,Clippers,LAC,clippers,LA,brook_lopez,2008,2025,N,Y,Y,2008,1,10,N
1631126,Caleb,Love,Caleb Love,"Love, Caleb",C. Love,caleb-love,2001-09-27T00:00:00,Arizona,USA,Arizona/USA,6-3,212,0,2,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,caleb_love,2025,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
201567,Kevin,Love,Kevin Love,"Love, Kevin",K. Love,kevin-love,1988-09-07T00:00:00,UCLA,USA,UCLA/USA,6-10,251,17,42,Forward-Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,kevin_love,2008,2025,N,Y,Y,2008,1,5,N
200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,kyle-lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,6-0,196,19,7,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kyle_lowry,2006,2025,N,Y,Y,2006,1,24,N
1642863,Khaman,Maluach,Khaman Maluach,"Maluach, Khaman",K. Maluach,khaman-maluach,2006-09-14T00:00:00,Duke,South Sudan,Duke/South Sudan,7-1,250,0,10,Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,tmp_khaman_maluach,2025,2025,Y,Y,Y,2025,1,10,N
1630572,Sandro,Mamukelashvili,Sandro Mamukelashvili,"Mamukelashvili, Sandro",S. Mamukelashvili,sandro-mamukelashvili,1999-05-23T00:00:00,Seton Hall,Georgia,Seton Hall/Georgia,6-9,240,4,54,Forward-Center,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,sandro_mamukelashvili,2021,2025,Y,Y,Y,2021,2,54,N
1629611,Terance,Mann,Terance Mann,"Mann, Terance",T. Mann,terance-mann,1996-10-18T00:00:00,Florida State,USA,Florida State/USA,6-6,215,6,14,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,terance_mann,2019,2025,Y,Y,Y,2019,2,48,N
1630544,Tre,Mann,Tre Mann,"Mann, Tre",T. Mann,tre-mann,2001-02-03T00:00:00,Florida,USA,Florida/USA,6-4,178,4,23,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,tre_mann,2021,2025,Y,Y,Y,2021,1,18,N
1628374,Lauri,Markkanen,Lauri Markkanen,"Markkanen, Lauri",L. Markkanen,lauri-markkanen,1997-05-22T00:00:00,Arizona,Finland,Arizona/Finland,7-1,240,8,23,Forward-Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,lauri_markkanen,2017,2025,N,Y,Y,2017,1,7,N
1630230,Naji,Marshall,Naji Marshall,"Marshall, Naji",N. Marshall,naji-marshall,1998-01-24T00:00:00,Xavier,USA,Xavier/USA,6-6,220,5,13,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,naji_marshall,2020,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642918,Alijah,Martin,Alijah Martin,"Martin, Alijah",A. Martin,alijah-martin,2001-12-26T00:00:00,Florida,USA,Florida/USA,6-2,210,0,55,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,alijah_martin,2025,2025,Y,Y,Y,2025,2,39,N
1628997,Caleb,Martin,Caleb Martin,"Martin, Caleb",C. Martin,caleb-martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-5,205,6,16,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,caleb_martin,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628998,Cody,Martin,Cody Martin,"Martin, Cody",C. Martin,cody-martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-6,205,6,,Forward,Inactive,Y,0,,,,,cody_martin,2019,2025,Y,Y,Y,2019,2,36,N
1631213,Tyrese,Martin,Tyrese Martin,"Martin, Tyrese",T. Martin,tyrese-martin,1999-03-07T00:00:00,Connecticut,USA,Connecticut/USA,6-6,215,2,23,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,tyrese_martin,2022,2025,Y,Y,Y,2022,2,51,N
1631097,Bennedict,Mathurin,Bennedict Mathurin,"Mathurin, Bennedict",B. Mathurin,bennedict-mathurin,2002-06-19T00:00:00,Arizona,Canada,Arizona/Canada,6-5,210,3,9,Guard-Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,bennedict_mathurin,2022,2025,N,Y,Y,2022,1,6,N
1631255,Karlo,Matković,Karlo Matković,"Matković, Karlo",K. Matković,karlo-matković,2001-03-30T00:00:00,Mega Basket,Bosnia and Herzegovina,Mega Basket/Bosnia and Herzegovina,6-10,231,1,17,Forward-Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,karlo_matkovic,2024,2025,Y,Y,Y,2022,2,52,N
1630178,Tyrese,Maxey,Tyrese Maxey,"Maxey, Tyrese",T. Maxey,tyrese-maxey,2000-11-04T00:00:00,Kentucky,USA,Kentucky/USA,6-2,200,5,0,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,tyrese_maxey,2020,2025,N,Y,Y,2020,1,21,N
1643024,Chris,Mañon,Chris Mañon,"Mañon, Chris",C. Mañon,chris-mañon,2001-12-09T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-4,209,0,30,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,chris_manon,2025,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630540,Miles,McBride,Miles McBride,"McBride, Miles",M. McBride,miles-mcbride,2000-09-08T00:00:00,West Virginia,USA,West Virginia/USA,6-2,195,4,2,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,miles_mcbride,2021,2025,Y,Y,Y,2021,2,36,N
1642272,Jared,McCain,Jared McCain,"McCain, Jared",J. McCain,jared-mccain,2004-02-20T00:00:00,Duke,USA,Duke/USA,6-3,195,1,3,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,tmp_jared_mccain,2024,2025,Y,Y,Y,2024,1,16,N
1630644,Mac,McClung,Mac McClung,"McClung, Mac",M. McClung,mac-mcclung,1999-01-06T00:00:00,Texas Tech,USA,Texas Tech/USA,6-2,185,3,5,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,mac_mcclung,2021,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203468,CJ,McCollum,CJ McCollum,"McCollum, CJ",C. McCollum,cj-mccollum,1991-09-19T00:00:00,Lehigh,USA,Lehigh/USA,6-3,190,12,3,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,cj_mccollum,2013,2025,Y,Y,Y,2013,1,10,N
204456,T.J.,McConnell,T.J. McConnell,"McConnell, T.J.",T. McConnell,tj-mcconnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,6-1,190,10,9,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,t.j._mcconnell,2015,2025,N,Y,Y,2015,0,,N
1641755,Kevin,McCullar Jr.,Kevin McCullar Jr.,"McCullar Jr., Kevin",K. McCullar Jr.,kevin-mccullar-jr,2001-03-15T00:00:00,Kansas,USA,Kansas/USA,6-6,210,1,9,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,kevin_mccullar_jr,2024,2025,Y,Y,Y,2024,2,56,N
1630183,Jaden,McDaniels,Jaden McDaniels,"McDaniels, Jaden",J. McDaniels,jaden-mcdaniels,2000-09-29T00:00:00,Washington,USA,Washington/USA,6-9,185,5,3,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jaden_mcdaniels,2020,2025,N,Y,Y,2020,1,28,N
203926,Doug,McDermott,Doug McDermott,"McDermott, Doug",D. McDermott,doug-mcdermott,1992-01-03T00:00:00,Creighton,USA,Creighton/USA,6-7,225,11,7,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,doug_mcdermott,2014,2025,N,Y,Y,2014,1,11,N
1631121,Bryce,McGowens,Bryce McGowens,"McGowens, Bryce",B. McGowens,bryce-mcgowens,2002-11-08T00:00:00,Nebraska,USA,Nebraska/USA,6-6,190,3,11,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,bryce_mcgowens,2022,2025,Y,Y,Y,2022,2,40,N
1629162,Jordan,McLaughlin,Jordan McLaughlin,"McLaughlin, Jordan",J. McLaughlin,jordan-mclaughlin,1996-04-09T00:00:00,Southern California,USA,Southern California/USA,5-11,185,6,0,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,jordan_mclaughlin,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642862,Liam,McNeeley,Liam McNeeley,"McNeeley, Liam",L. McNeeley,liam-mcneeley,2005-10-10T00:00:00,Connecticut,USA,Connecticut/USA,6-7,210,0,33,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,liam_mcneeley,2025,2025,Y,Y,Y,2025,1,29,N
1629001,De'Anthony,Melton,De'Anthony Melton,"Melton, De'Anthony",D. Melton,deanthony-melton,1998-05-28T00:00:00,Southern California,USA,Southern California/USA,6-2,200,7,8,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,deanthony_melton,2018,2025,Y,Y,Y,2018,2,46,N
1630241,Sam,Merrill,Sam Merrill,"Merrill, Sam",S. Merrill,sam-merrill,1996-05-15T00:00:00,Utah State,USA,Utah State/USA,6-4,205,5,5,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,sam_merrill,2020,2025,Y,Y,Y,2020,2,60,N
203114,Khris,Middleton,Khris Middleton,"Middleton, Khris",K. Middleton,khris-middleton,1991-08-12T00:00:00,Texas A&M,USA,Texas A&M/USA,6-7,222,13,20,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,khris_middleton,2012,2025,Y,Y,Y,2012,2,39,N
1641706,Brandon,Miller,Brandon Miller,"Miller, Brandon",B. Miller,brandon-miller,2002-11-22T00:00:00,Alabama,USA,Alabama/USA,6-7,200,2,24,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,brandon_miller,2023,2025,N,Y,Y,2023,1,2,N
1641801,Emanuel,Miller,Emanuel Miller,"Miller, Emanuel",E. Miller,emanuel-miller,2000-06-19T00:00:00,TCU,Canada,TCU/Canada,6-5,215,1,14,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,emanuel_miller,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641757,Jordan,Miller,Jordan Miller,"Miller, Jordan",J. Miller,jordan-miller,2000-01-23T00:00:00,Miami,USA,Miami/USA,6-5,194,2,22,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,jordan_miller,2023,2025,Y,Y,Y,2023,2,48,N
1631159,Leonard,Miller,Leonard Miller,"Miller, Leonard",L. Miller,leonard-miller,2003-11-26T00:00:00,NBA G League Ignite,Canada,NBA G League Ignite/Canada,6-10,220,2,11,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,leonard_miller,2022,2025,Y,Y,Y,2023,2,33,N
1642434,Riley,Minix,Riley Minix,"Minix, Riley",R. Minix,riley-minix,2000-09-22T00:00:00,Morehead State,USA,Morehead State/USA,6-7,230,1,12,Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,riley_minix,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631169,Josh,Minott,Josh Minott,"Minott, Josh",J. Minott,josh-minott,2002-11-25T00:00:00,Memphis,USA,Memphis/USA,6-8,205,3,00,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,josh_minott,2022,2025,Y,Y,Y,2022,2,45,N
1642274,Yves,Missi,Yves Missi,"Missi, Yves",Y. Missi,yves-missi,2004-05-14T00:00:00,Baylor,Cameroon,Baylor/Cameroon,6-11,235,1,21,Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,tmp_yves_missi,2024,2025,N,Y,Y,2024,1,21,N
1642349,Ajay,Mitchell,Ajay Mitchell,"Mitchell, Ajay",A. Mitchell,ajay-mitchell,2002-06-25T00:00:00,California-Santa Barbara,Belgium,California-Santa Barbara/Belgium,6-4,190,1,25,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,ajay_mitchell,2024,2025,N,Y,Y,2024,2,38,N
1630558,Davion,Mitchell,Davion Mitchell,"Mitchell, Davion",D. Mitchell,davion-mitchell,1998-09-05T00:00:00,Baylor,USA,Baylor/USA,6-0,202,4,45,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,davion_mitchell,2021,2025,N,Y,Y,2021,1,9,N
1628378,Donovan,Mitchell,Donovan Mitchell,"Mitchell, Donovan",D. Mitchell,donovan-mitchell,1996-09-07T00:00:00,Louisville,USA,Louisville/USA,6-2,215,8,45,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,donovan_mitchell,2017,2025,N,Y,Y,2017,1,13,N
1630596,Evan,Mobley,Evan Mobley,"Mobley, Evan",E. Mobley,evan-mobley,2001-06-18T00:00:00,Southern California,USA,Southern California/USA,6-11,215,4,4,Center,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,evan_mobley,2021,2025,N,Y,Y,2021,1,3,N
1642367,Jonathan,Mogbo,Jonathan Mogbo,"Mogbo, Jonathan",J. Mogbo,jonathan-mogbo,2001-10-29T00:00:00,San Francisco,USA,San Francisco/USA,6-9,225,1,2,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jonathan_mogbo,2024,2025,Y,Y,Y,2024,2,31,N
1628370,Malik,Monk,Malik Monk,"Monk, Malik",M. Monk,malik-monk,1998-02-04T00:00:00,Kentucky,USA,Kentucky/USA,6-3,200,8,0,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,malik_monk,2017,2025,Y,Y,Y,2017,1,11,N
1630541,Moses,Moody,Moses Moody,"Moody, Moses",M. Moody,moses-moody,2002-05-31T00:00:00,Arkansas,USA,Arkansas/USA,6-5,211,4,4,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,moses_moody,2021,2025,Y,Y,Y,2021,1,14,N
1631111,Wendell,Moore Jr.,Wendell Moore Jr.,"Moore Jr., Wendell",W. Moore Jr.,wendell-moore-jr,2001-09-18T00:00:00,Duke,USA,Duke/USA,6-5,215,3,14,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,wendell_moore,2022,2025,Y,Y,Y,2022,1,26,N
1629630,Ja,Morant,Ja Morant,"Morant, Ja",J. Morant,ja-morant,1999-08-10T00:00:00,Murray State,USA,Murray State/USA,6-2,174,6,12,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,ja_morant,2019,2025,N,Y,Y,2019,1,2,N
1628420,Monte,Morris,Monte Morris,"Morris, Monte",M. Morris,monte-morris,1995-06-27T00:00:00,Iowa State,USA,Iowa State/USA,6-2,183,8,,Guard,Inactive,Y,0,,,,,monte_morris,2017,2025,Y,Y,Y,2017,2,51,N
1630530,Trey,Murphy III,Trey Murphy III,"Murphy III, Trey",T. Murphy III,trey-murphy-iii,2000-06-18T00:00:00,Virginia,USA,Virginia/USA,6-8,206,4,25,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,trey_murphy_iii,2021,2025,Y,Y,Y,2021,1,17,N
1627749,Dejounte,Murray,Dejounte Murray,"Murray, Dejounte",D. Murray,dejounte-murray,1996-09-19T00:00:00,Washington,USA,Washington/USA,6-4,180,9,5,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,dejounte_murray,2016,2025,Y,Y,Y,2016,1,29,N
1627750,Jamal,Murray,Jamal Murray,"Murray, Jamal",J. Murray,jamal-murray,1997-02-23T00:00:00,Kentucky,Canada,Kentucky/Canada,6-4,215,9,27,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,jamal_murray,2016,2025,N,Y,Y,2016,1,7,N
1631099,Keegan,Murray,Keegan Murray,"Murray, Keegan",K. Murray,keegan-murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,225,3,13,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,keegan_murray,2022,2025,N,Y,Y,2022,1,4,N
1631200,Kris,Murray,Kris Murray,"Murray, Kris",K. Murray,kris-murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,218,2,24,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,kris_murray,2023,2025,Y,Y,Y,2023,1,23,N
1642867,Collin,Murray-Boyles,Collin Murray-Boyles,"Murray-Boyles, Collin",C. Murray-Boyles,collin-murray-boyles,2005-06-10T00:00:00,South Carolina,USA,South Carolina/USA,6-7,245,0,12,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,collin_murray-boyles,2025,2025,N,Y,Y,2025,1,9,N
1629004,Svi,Mykhailiuk,Svi Mykhailiuk,"Mykhailiuk, Svi",S. Mykhailiuk,svi-mykhailiuk,1997-06-10T00:00:00,Kansas,Ukraine,Kansas/Ukraine,6-7,205,7,10,Guard-Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,sviatoslav_mykhailiuk,2018,2025,Y,Y,Y,2018,2,47,N
1631250,Pete,Nance,Pete Nance,"Nance, Pete",P. Nance,pete-nance,2000-02-19T00:00:00,Northwestern,USA,Northwestern/USA,6-9,225,2,35,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,pete_nance,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1626204,Larry,Nance Jr.,Larry Nance Jr.,"Nance Jr., Larry",L. Nance Jr.,larry-nance-jr,1993-01-01T00:00:00,Wyoming,USA,Wyoming/USA,6-6,245,10,22,Forward-Center,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,larry_nance_jr,2015,2025,N,Y,Y,2015,1,27,N
1642947,Eli John,Ndiaye,Eli John Ndiaye,"Ndiaye, Eli John",E. Ndiaye,eli-john-ndiaye,2004-06-26T00:00:00,Real Madrid,Senegal,Real Madrid/Senegal,,,0,,,Inactive,Y,0,,,,,tmp_eli_john_ndiaye,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1629614,Andrew,Nembhard,Andrew Nembhard,"Nembhard, Andrew",A. Nembhard,andrew-nembhard,2000-01-16T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-4,191,3,2,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,andrew_nembhard,2022,2025,N,Y,Y,2022,2,31,N
1642948,Ryan,Nembhard,Ryan Nembhard,"Nembhard, Ryan",R. Nembhard,ryan-nembhard,2003-03-10T00:00:00,Gonzaga,Canada,Gonzaga/Canada,5-11,180,0,9,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,ryan_nembhard,2025,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630174,Aaron,Nesmith,Aaron Nesmith,"Nesmith, Aaron",A. Nesmith,aaron-nesmith,1999-10-16T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-5,215,5,23,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,aaron_nesmith,2020,2025,Y,Y,Y,2020,1,14,N
1642854,Asa,Newell,Asa Newell,"Newell, Asa",A. Newell,asa-newell,2005-10-05T00:00:00,Georgia,USA,Georgia/USA,6-10,220,0,14,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,tmp_asa_newell,2025,2025,Y,Y,Y,2025,1,23,N
1627777,Georges,Niang,Georges Niang,"Niang, Georges",G. Niang,georges-niang,1993-06-17T00:00:00,Iowa State,USA,Iowa State/USA,6-7,230,10,20,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,georges_niang,2016,2024,Y,Y,Y,2016,2,50,N
